"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,2.54095216341741,3.8282128664102,3.07659195575427,4.1052902018386,3.30354345190022,3.03588537564706,3.75130778942447,3.03425666105833,2.59059890442637,1.95701274171664,2.42564051902707,3.56222923420913,2.89960783890918,3.48406492749409,3.17258274733078,3.66364350119475,3.76485373008977,3.27144075487689,3.0596600334571,3.95916759030607,3.57359529265675,3.63488768481079,3.61210449207687
2.54095216341741,0,3.53405699431144,2.98124307191954,2.59578664423834,3.01715186269934,1.8363039934394,2.88446781266462,3.32313918853403,3.26558530270807,1.89149989831045,2.59626727023762,3.05153734748857,2.16097721067319,3.7174498621101,2.36218509181166,2.54061757490772,2.61157426675719,2.37623712224295,2.26998343117385,3.6531324924753,3.3147715074133,3.45867010095624,2.72294292406519
3.8282128664102,3.53405699431144,0,4.22253642938111,4.04520224419222,4.06103803073789,3.22990011156392,3.1688329477785,1.95985224718601,3.46772201658502,4.15670589097346,4.01395671253437,1.26741653947879,2.90899353125186,0.706252157932128,3.84328286892748,3.53509631030437,1.87901233323313,2.58806777899272,3.59526032772216,3.42877628722006,4.2743917882609,0.684702012400494,2.47427790359992
3.07659195575427,2.98124307191954,4.22253642938111,0,3.4143266115547,2.39018755115189,2.37667173566603,2.79867565254992,3.42469012963783,4.1218928599173,2.53088741505344,3.90077129661731,3.52830870403711,3.57452545221551,4.47338027430283,2.07932967959126,2.93803663488164,2.85101853941092,2.05345071486022,1.61244331102437,3.03763574055375,2.32961268931471,4.18870229256515,3.27427440446303
4.1052902018386,2.59578664423834,4.04520224419222,3.4143266115547,0,2.6539944238576,2.6931967978363,2.41543030478551,4.07358054233373,4.73701904068655,3.20796567289881,4.1653442255861,3.85060612006785,3.1925843831082,4.15489893425088,2.85658869693354,2.47597583880642,3.01084040444375,2.76359625660105,2.80486029304593,2.94146246725085,3.18160269170914,4.06113417076702,3.43791116824576
3.30354345190022,3.01715186269934,4.06103803073789,2.39018755115189,2.6539944238576,0,2.54738309963902,2.93609186984435,3.73385049135282,3.80442311712849,2.91633112626748,4.38004920821763,3.72443770153643,3.38951535021796,4.16051287812452,2.32022157399967,3.07972007656424,2.70743477323654,2.20506807012657,2.25758703151034,2.90470365018896,3.01862752758919,4.10062531340702,2.8426798822632
3.03588537564706,1.8363039934394,3.22990011156392,2.37667173566603,2.6931967978363,2.54738309963902,0,1.9799417640406,2.98586611306246,2.97604864293557,2.62109456751853,3.60094000549469,2.61480396627956,2.7769445303939,3.32187223920443,1.96567095984389,2.23143651678345,1.95238654690571,1.69484579086449,1.82136101346481,2.79570266441756,2.70241016958675,3.08799007689875,2.36710331754066
3.75130778942447,2.88446781266462,3.1688329477785,2.79867565254992,2.41543030478551,2.93609186984435,1.9799417640406,0,3.49292650830485,4.05771104985313,3.65708920660607,4.42666092899509,2.84916941422723,3.53995888364174,3.354440436976,2.69542439974476,2.59270972448606,2.29050447119987,2.55917491016324,2.20481630208426,2.67136561903931,2.8733140756554,3.26338416773591,3.08926599481265
3.03425666105833,3.32313918853403,1.95985224718601,3.42469012963783,4.07358054233373,3.73385049135282,2.98586611306246,3.49292650830485,0,2.84675965808594,3.54534036914477,3.72683176331622,1.85541140638106,3.38128853019622,1.73389859076068,3.123756965664,3.1153288767275,2.17655723365678,2.67469313823308,2.8828152051612,2.61085132972851,3.49115293480204,1.80198014905797,2.75596717738267
2.59059890442637,3.26558530270807,3.46772201658502,4.1218928599173,4.73701904068655,3.80442311712849,2.97604864293557,4.05771104985313,2.84675965808594,0,2.93255121811638,2.54608356259113,3.54057564305191,3.2797462233429,3.09874272523412,3.62142215427284,3.97890464585196,3.80129968458919,3.47261802235978,3.55550907880059,3.89021319095573,4.00207503386232,3.296113561615,3.70000092713032
1.95701274171664,1.89149989831045,4.15670589097346,2.53088741505344,3.20796567289881,2.91633112626748,2.62109456751853,3.65708920660607,3.54534036914477,2.93255121811638,0,2.50368046973395,3.72937757777046,2.8121905986536,3.94019814891198,2.61044138004416,3.36829110983422,3.55324471084061,2.71143769161416,2.0558165435269,4.17014941110615,3.18608664293031,3.90564767427758,3.35125174853129
2.42564051902707,2.59626727023762,4.01395671253437,3.90077129661731,4.1653442255861,4.38004920821763,3.60094000549469,4.42666092899509,3.72683176331622,2.54608356259113,2.50368046973395,0,3.81088203668944,3.24339194011093,3.90857767083129,3.25273370531632,4.0295855934239,3.95280413702005,4.00486976274677,3.97069307245896,4.49091327502752,3.94230707950581,3.74333461691548,3.49700204822947
3.56222923420913,3.05153734748857,1.26741653947879,3.52830870403711,3.85060612006785,3.72443770153643,2.61480396627956,2.84916941422723,1.85541140638106,3.54057564305191,3.72937757777046,3.81088203668944,0,2.76257008624457,1.3650340955051,3.37979192478162,3.48869820622623,1.53759756491773,2.24011989338623,3.07071441600297,3.2647004399427,3.99141407850724,1.38975934921958,1.91687400167882
2.89960783890918,2.16097721067319,2.90899353125186,3.57452545221551,3.1925843831082,3.38951535021796,2.7769445303939,3.53995888364174,3.38128853019622,3.2797462233429,2.8121905986536,3.24339194011093,2.76257008624457,0,2.87993684005545,2.92375775483999,3.2082118932984,3.07248302314022,2.23935553151114,3.08432366538929,3.82256963378748,3.40960007038482,2.73997772030052,2.46157038103735
3.48406492749409,3.7174498621101,0.706252157932128,4.47338027430283,4.15489893425088,4.16051287812452,3.32187223920443,3.354440436976,1.73389859076068,3.09874272523412,3.94019814891198,3.90857767083129,1.3650340955051,2.87993684005545,0,3.98451766925557,3.55016316278684,2.14387271819854,2.56755638753501,3.58256294457867,3.15581900829197,4.19044626859875,0.836082201901418,2.54066853850449
3.17258274733078,2.36218509181166,3.84328286892748,2.07932967959126,2.85658869693354,2.32022157399967,1.96567095984389,2.69542439974476,3.123756965664,3.62142215427284,2.61044138004416,3.25273370531632,3.37979192478162,2.92375775483999,3.98451766925557,0,2.52191860502467,2.54774201256502,2.06790242279367,1.78728046973098,2.72921212764298,2.81367195003775,3.65635051557372,2.59377482303956
3.66364350119475,2.54061757490772,3.53509631030437,2.93803663488164,2.47597583880642,3.07972007656424,2.23143651678345,2.59270972448606,3.1153288767275,3.97890464585196,3.36829110983422,4.0295855934239,3.48869820622623,3.2082118932984,3.55016316278684,2.52191860502467,0,2.56735900986803,2.46427870574505,2.57666496103588,3.22280951661585,3.31150153210137,3.39925878275982,2.95314025670881
3.76485373008977,2.61157426675719,1.87901233323313,2.85101853941092,3.01084040444375,2.70743477323654,1.95238654690571,2.29050447119987,2.17655723365678,3.80129968458919,3.55324471084061,3.95280413702005,1.53759756491773,3.07248302314022,2.14387271819854,2.54774201256502,2.56735900986803,0,2.1655362472297,2.38209521492504,2.56535701148554,3.30259732056395,1.95839104971821,2.36066942791358
3.27144075487689,2.37623712224295,2.58806777899272,2.05345071486022,2.76359625660105,2.20506807012657,1.69484579086449,2.55917491016324,2.67469313823308,3.47261802235978,2.71143769161416,4.00486976274677,2.24011989338623,2.23935553151114,2.56755638753501,2.06790242279367,2.46427870574505,2.1655362472297,0,1.63112764610526,2.65867445268906,2.70603838051516,2.50866029704861,1.82570875412686
