"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,1.92103724105643,3.4478408104382,3.45238130527812,2.40692416615718,2.19465604646173,2.68202240300965,2.22767819542648,2.99386040545852,1.78720708943597,3.2484674009865,2.92714614504148,2.86521130874151,3.19674567731052,2.75368022021158,1.88622989441596,3.02531629351287,1.98132549934124,2.9055240082515,3.5326499616959,2.37179972103542,2.92622327844622,3.2889644829922,2.52177578708851
1.92103724105643,0,2.56593432960813,2.47758247598177,1.99681173578101,3.04936238451184,2.35661616639707,2.81608256040696,2.27487204447972,2.31821506577068,2.69281026412733,2.78337294213311,1.68800844666593,2.14063597735391,2.64812671106714,3.11683146586639,3.10283176001725,2.08257829028108,2.64502038324026,2.65273812484343,2.23702463333633,2.46303298791648,2.85445050799053,2.33628848403314
3.4478408104382,2.56593432960813,0,1.16071520887891,2.58404431430659,2.76263080274632,2.28592947211985,2.67887334501551,2.02547015997785,2.60931352897176,1.16650158248051,2.6593121161875,1.486782016418,1.33599961137642,2.80533078089471,3.82380985506084,2.891210596842,3.21323967239102,2.48469400407839,2.08866815779649,2.7098086103058,2.93132097287,2.22799262533264,1.96516630689075
3.45238130527812,2.47758247598177,1.16071520887891,0,2.44402719775673,2.66076447324838,2.16966441140063,2.36900748918489,2.0546892089935,2.76546368409174,1.48942381215114,2.80977456863042,1.31544016311266,1.24396047102751,3.22589249214764,3.6140101480207,2.82881520118214,3.2788012456509,2.54798328736172,2.33012691407217,2.74815408309292,2.74523467807299,2.75873304910199,2.00145366221402
2.40692416615718,1.99681173578101,2.58404431430659,2.44402719775673,0,2.92194211694801,2.30009532649009,2.8100983242634,2.51535631774815,2.47156173867686,2.62513240300788,2.32737161745555,2.19964780975495,2.25357970559432,2.47068001703275,3.63039297096289,2.46170306205379,2.23122958586246,2.40470384940827,2.56644159442258,2.1602057669869,2.36537637275563,2.25637837633693,2.40885017293216
2.19465604646173,3.04936238451184,2.76263080274632,2.66076447324838,2.92194211694801,0,2.35215578858757,1.81829384447607,2.55310860073413,1.36627520052072,2.86367661738166,3.03530271334771,2.9071532459672,2.60151896104882,2.73720752102546,2.99499260825078,2.92118574726457,2.09536410927632,2.88375766348875,2.98084314631044,2.38913852608167,2.81423243678599,2.87549793331358,2.66478601292917
2.68202240300965,2.35661616639707,2.28592947211985,2.16966441140063,2.30009532649009,2.35215578858757,0,2.21092604890442,1.20951403561688,2.38454250033117,2.19627372870904,1.9856395874471,1.975681210785,2.20527383822623,2.42517805133133,2.92282756703035,2.13480220566303,2.57117626775301,1.95588648835588,1.87829107456675,2.16050299173374,2.315223387869,2.28399440861592,1.98330183024484
2.22767819542648,2.81608256040696,2.67887334501551,2.36900748918489,2.8100983242634,1.81829384447607,2.21092604890442,0,2.49019565645,2.26425508494387,2.64771034854784,2.94823342550279,2.60266989943991,2.81571090730681,2.17102529074248,2.64475696746334,3.07909824316154,2.61460749633502,3.24106187308362,3.03228442459714,1.90220872182928,2.45789611623522,2.78813919715703,2.48853537492026
2.99386040545852,2.27487204447972,2.02547015997785,2.0546892089935,2.51535631774815,2.55310860073413,1.20951403561688,2.49019565645,0,2.3588973284084,2.18482653588985,2.3316991858562,2.05533834296222,2.21268890096099,2.67689608760813,3.31404051599033,2.51301240788544,2.54916647233267,1.70332145228416,1.65082404898758,2.36925748555218,2.49033180170724,2.42141619386191,1.84141265471045
1.78720708943597,2.31821506577068,2.60931352897176,2.76546368409174,2.47156173867686,1.36627520052072,2.38454250033117,2.26425508494387,2.3588973284084,0,2.81947961765871,2.84151483437099,2.59903176238115,2.4158975164045,2.99432616847028,2.60838315181852,2.93434429112669,1.80405308341089,2.42026554424766,2.91800248256703,2.45391009390182,3.00147925512109,3.04453581064529,2.41966044468047
3.2484674009865,2.69281026412733,1.16650158248051,1.48942381215114,2.62513240300788,2.86367661738166,2.19627372870904,2.64771034854784,2.18482653588985,2.81947961765871,0,2.36424402107172,1.82978449977728,2.05528448169451,2.2377849657586,3.60294996046899,2.80445596386761,3.16924401777739,2.82979613416075,1.99584260363902,2.26230019881114,2.41961466215396,2.22020945031023,1.97512086962565
2.92714614504148,2.78337294213311,2.6593121161875,2.80977456863042,2.32737161745555,3.03530271334771,1.9856395874471,2.94823342550279,2.3316991858562,2.84151483437099,2.36424402107172,0,2.52097857649277,2.67624280027693,2.51628830366008,3.35412900120398,2.59965611188515,2.58831364761176,2.57448211914333,2.24485724652897,2.36605487132209,2.50238142926429,2.11462156155308,2.34240548529428
2.86521130874151,1.68800844666593,1.486782016418,1.31544016311266,2.19964780975495,2.9071532459672,1.975681210785,2.60266989943991,2.05533834296222,2.59903176238115,1.82978449977728,2.52097857649277,0,1.45943420006805,2.93334926373507,3.43252895765711,2.57966451442984,2.8085647403976,2.47496204081652,2.27796747852574,2.69685279027848,2.67276720410554,2.47209534839027,1.85500907532062
3.19674567731052,2.14063597735391,1.33599961137642,1.24396047102751,2.25357970559432,2.60151896104882,2.20527383822623,2.81571090730681,2.21268890096099,2.4158975164045,2.05528448169451,2.67624280027693,1.45943420006805,0,3.43340699000125,4.11022447298604,3.15862955056582,2.99924578361591,2.3736408425958,2.05418807415684,2.96022087867033,3.02968812719056,2.87208753018443,2.02905055697921
2.75368022021158,2.64812671106714,2.80533078089471,3.22589249214764,2.47068001703275,2.73720752102546,2.42517805133133,2.17102529074248,2.67689608760813,2.99432616847028,2.2377849657586,2.51628830366008,2.93334926373507,3.43340699000125,0,2.98627047840383,3.17090068506055,2.8415305433447,3.35386465906132,2.63642151675974,1.52989389326293,2.36131968065588,2.12811744130976,2.96505894001829
1.88622989441596,3.11683146586639,3.82380985506084,3.6140101480207,3.63039297096289,2.99499260825078,2.92282756703035,2.64475696746334,3.31404051599033,2.60838315181852,3.60294996046899,3.35412900120398,3.43252895765711,4.11022447298604,2.98627047840383,0,3.03489950799049,3.41715151498655,3.54722095058905,4.16914014419793,3.48361288234847,3.73741762013646,3.71262154198525,2.80664069494752
3.02531629351287,3.10283176001725,2.891210596842,2.82881520118214,2.46170306205379,2.92118574726457,2.13480220566303,3.07909824316154,2.51301240788544,2.93434429112669,2.80445596386761,2.59965611188515,2.57966451442984,3.15862955056582,3.17090068506055,3.03489950799049,0,3.29253648537238,2.74508378507135,2.86491110939237,3.13938425581151,3.29698388756615,2.56050161398828,2.75079995337522
1.98132549934124,2.08257829028108,3.21323967239102,3.2788012456509,2.23122958586246,2.09536410927632,2.57117626775301,2.61460749633502,2.54916647233267,1.80405308341089,3.16924401777739,2.58831364761176,2.8085647403976,2.99924578361591,2.8415305433447,3.41715151498655,3.29253648537238,0,2.87802708287106,2.71876532516765,2.43919308751818,2.71816448135416,2.83784209241761,2.7863263821677
2.9055240082515,2.64502038324026,2.48469400407839,2.54798328736172,2.40470384940827,2.88375766348875,1.95588648835588,3.24106187308362,1.70332145228416,2.42026554424766,2.82979613416075,2.57448211914333,2.47496204081652,2.3736408425958,3.35386465906132,3.54722095058905,2.74508378507135,2.87802708287106,0,2.40026676298312,3.00666678943235,2.97332867139262,2.74067317579915,1.8975855850921
3.5326499616959,2.65273812484343,2.08866815779649,2.33012691407217,2.56644159442258,2.98084314631044,1.87829107456675,3.03228442459714,1.65082404898758,2.91800248256703,1.99584260363902,2.24485724652897,2.27796747852574,2.05418807415684,2.63642151675974,4.16914014419793,2.86491110939237,2.71876532516765,2.40026676298312,0,2.51933412937551,2.68457045907254,2.33925759905516,2.11603348748492
2.37179972103542,2.23702463333633,2.7098086103058,2.74815408309292,2.1602057669869,2.38913852608167,2.16050299173374,1.90220872182928,2.36925748555218,2.45391009390182,2.26230019881114,2.36605487132209,2.69685279027848,2.96022087867033,1.52989389326293,3.48361288234847,3.13938425581151,2.43919308751818,3.00666678943235,2.51933412937551,0,2.00826280029846,2.19388545685586,2.67481533192339
2.92622327844622,2.46303298791648,2.93132097287,2.74523467807299,2.36537637275563,2.81423243678599,2.315223387869,2.45789611623522,2.49033180170724,3.00147925512109,2.41961466215396,2.50238142926429,2.67276720410554,3.02968812719056,2.36131968065588,3.73741762013646,3.29698388756615,2.71816448135416,2.97332867139262,2.68457045907254,2.00826280029846,0,2.36909909979702,2.92008362838552
3.2889644829922,2.85445050799053,2.22799262533264,2.75873304910199,2.25637837633693,2.87549793331358,2.28399440861592,2.78813919715703,2.42141619386191,3.04453581064529,2.22020945031023,2.11462156155308,2.47209534839027,2.87208753018443,2.12811744130976,3.71262154198525,2.56050161398828,2.83784209241761,2.74067317579915,2.33925759905516,2.19388545685586,2.36909909979702,0,2.75709161117867
2.52177578708851,2.33628848403314,1.96516630689075,2.00145366221402,2.40885017293216,2.66478601292917,1.98330183024484,2.48853537492026,1.84141265471045,2.41966044468047,1.97512086962565,2.34240548529428,1.85500907532062,2.02905055697921,2.96505894001829,2.80664069494752,2.75079995337522,2.7863263821677,1.8975855850921,2.11603348748492,2.67481533192339,2.92008362838552,2.75709161117867,0
