"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,1.64727176599284,2.96975871998866,2.21804202947926,2.94555575067875,3.43318128853831,2.32153011641645,3.79672562411142,1.93934785319205,2.60366972614892,2.06845116260494,3.68835884695034,1.9451240941345,2.16538003722621,3.21912628845732,2.14497747138931,1.33761218554943,2.8012560197841,3.0374033709713,1.52052862729911,2.12816905956469,2.40684888214436,3.51073902262367,2.82157969364748
1.64727176599284,0,2.48215215389103,2.17150928460871,3.19411649934703,3.46530249343643,2.2990643676183,3.79101186474545,1.66396575346723,1.92373977618227,2.14570257740773,4.03556555931852,1.53288574525155,1.50895573599942,3.21286358732744,2.12069891966212,1.35778379340684,2.27929582170077,2.80121715544495,1.45109537156911,1.78371163059152,1.77156038021386,3.49323008010785,2.62587661414652
2.96975871998866,2.48215215389103,0,2.01536438095503,2.34766117466369,3.92839554693745,3.72553176080134,3.44857370321293,2.87405764379409,1.9904623153427,2.98434102302676,4.45863380899826,1.40735877467458,2.26154751126152,1.63577269654495,3.20634469402863,2.98406407505718,1.83707579612263,2.73300305974341,2.9614351805052,2.82959864099747,2.37018587939115,2.46933856292402,1.9655586091026
2.21804202947926,2.17150928460871,2.01536438095503,0,2.45462777923866,3.53506243832159,3.3489855259016,3.94944232142513,2.63682656882035,2.54426099860269,2.51222490506589,4.21198143006275,1.69834931194039,2.48728932665313,2.43422353568162,2.9398201038579,2.27873463938473,3.21974082878871,2.52933407020115,2.45644909956489,2.25818795126044,2.96801750409343,2.93033466810374,1.95346183339676
2.94555575067875,3.19411649934703,2.34766117466369,2.45462777923866,0,2.89221653083145,3.74040210164119,3.60804724102711,3.01704415619654,2.91396164241506,2.8338465556189,3.49708288078609,2.88244760721566,3.23752816508707,1.92136374835729,2.95020260704635,3.16367989826569,2.93268419855314,2.86892114911516,2.99379733794963,3.59198736039789,3.07809784110799,2.94574150561874,2.04186811532142
3.43318128853831,3.46530249343643,3.92839554693745,3.53506243832159,2.89221653083145,0,3.79386452079642,2.87617971368963,2.85135914539611,2.86327113409672,3.14390093748536,2.67867345400486,3.85086214939298,3.8464870645358,3.40878177013439,3.09235057444302,3.31160209251152,3.47094720297721,2.99375821854482,3.26192589001661,2.98408822000375,3.30422911288608,2.48570552182088,2.59316860401183
2.32153011641645,2.2990643676183,3.72553176080134,3.3489855259016,3.74040210164119,3.79386452079642,0,3.70426609668272,2.2286162231792,2.51374969378231,2.39248724540119,4.33574975577094,2.56562006994552,2.125825192811,3.52024104142995,1.18575074368502,2.30712817608804,2.71755418117035,4.09029443945661,2.3093433885047,3.11588451582519,2.32458033347074,2.99448084039508,3.79640095561199
3.79672562411142,3.79101186474545,3.44857370321293,3.94944232142513,3.60804724102711,2.87617971368963,3.70426609668272,0,3.15222734145798,3.22058583255192,3.69588778870199,3.10030578977902,3.42241830110446,4.13071945626968,3.30487554607889,3.24675578143579,4.04964062507979,3.41203080628751,3.50392401305103,3.95039517054078,3.48574907588733,3.91725245613932,2.79237295876388,3.07333493905114
1.93934785319205,1.66396575346723,2.87405764379409,2.63682656882035,3.01704415619654,2.85135914539611,2.2286162231792,3.15222734145798,0,2.28076649634076,2.39069461997457,3.00399439227483,2.40285870714687,2.44138563737769,2.97220196984413,2.2594363072478,1.9445108698481,2.94359733485801,3.4406040590883,1.91848512823345,2.23746006489702,2.36964532399442,2.85119377341283,2.92490014053452
2.60366972614892,1.92373977618227,1.9904623153427,2.54426099860269,2.91396164241506,2.86327113409672,2.51374969378231,3.22058583255192,2.28076649634076,0,2.8131607416544,3.97519069602052,1.92235676833164,1.85766624371088,2.49918097094601,2.32178795851913,2.00722841559233,1.35533151855256,2.28919410267187,1.61209708909579,1.96507808588867,1.24908538542398,2.06120733329737,2.05162411139687
