"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,3.71692068817424,3.5246309601951,2.80774921853535,2.89331255851416,2.59936762746201,2.78035343942885,2.52220712114361,3.3895931004039,4.43044001247858,3.73160864842585,4.82335889361908,4.53422032911617,4.06870404289141,2.93196399530817,3.02387590435308,2.58117356839205,2.98906344696731,3.28612693933933,2.83873690640413,2.47283662476962,2.60478845910731,2.70392677526918,2.91864991548673
3.71692068817424,0,1.79804590186433,3.25786153954438,2.04488345375765,3.29227568418021,1.8363039934394,3.66525573855468,1.5258553193037,3.26558530270807,1.89149989831045,2.59626727023762,2.49420666777541,2.16097721067319,3.12837084092399,2.36218509181166,3.05411620838952,2.61157426675719,2.37623712224295,2.26998343117385,2.88093804481343,3.3147715074133,3.45867010095624,2.64294289377995
3.5246309601951,1.79804590186433,0,2.99216671102866,1.79841372103277,2.80739802082195,1.93384486400414,3.98755603079872,1.66911126279498,3.11394334893094,1.75430840324322,2.88523993433086,2.73079678049367,2.78604518369908,3.87867273985165,2.45198688220835,3.03897112487196,3.33931049769715,2.47685262065794,2.02553848472169,2.14248021628694,2.64846349849391,4.1026367753031,3.04164486894567
2.80774921853535,3.25786153954438,2.99216671102866,0,2.26580900352284,2.16663435501481,2.25952527074022,3.44326523572287,2.94248138618962,4.21381698158758,3.11596494595562,4.31163160609843,4.26129563374354,3.58415798268958,3.55722336018781,2.39023745361761,3.20657564567907,3.05518235696802,2.54230890463352,2.13396628109572,1.94590877568136,2.17516766500864,4.36685084899327,2.6971213723832
2.89331255851416,2.04488345375765,1.79841372103277,2.26580900352284,0,2.53378441301523,1.64530804724749,2.90244840667089,1.79193988173087,3.77126790408849,2.35260581758147,3.80049937598496,3.80810413017474,2.89523501233988,3.50657297641262,1.64473960583078,2.80485046433341,2.48166370937522,1.66556282617048,1.36223950754785,1.59623554626478,2.18662875213349,3.92262819042714,2.63911627153352
2.59936762746201,3.29227568418021,2.80739802082195,2.16663435501481,2.53378441301523,0,2.42513284056126,3.45228699034825,2.60012317316571,3.87695691548688,3.2580358101181,3.6926002139217,3.92415774557518,3.76122122321828,3.67546413995904,2.56295176560841,3.10314035965847,3.18575618523154,2.89141547577163,2.52179267117446,2.3953276903491,2.5361032717911,3.73394829549813,3.64417995879344
2.78035343942885,1.8363039934394,1.93384486400414,2.25952527074022,1.64530804724749,2.42513284056126,0,2.90830195637985,1.86284701205328,2.97604864293557,2.62109456751853,3.60094000549469,3.69311251309242,2.7769445303939,2.70907549997738,1.96567095984389,2.64023116004468,1.95238654690571,1.69484579086449,1.82136101346481,2.20033232758509,2.70241016958675,3.08799007689875,2.64438394612175
2.52220712114361,3.66525573855468,3.98755603079872,3.44326523572287,2.90244840667089,3.45228699034825,2.90830195637985,0,3.64989314075612,4.41424661788419,3.94074890099708,5.0284789490558,4.95265001827482,3.71818932098303,2.16332566379741,2.79472506067505,2.68317705702789,2.35390652022995,2.63384575517238,2.60155356975445,3.24568428051079,3.60301216758147,2.25911543077866,2.93289040683741
3.3895931004039,1.5258553193037,1.66911126279498,2.94248138618962,1.79193988173087,2.60012317316571,1.86284701205328,3.64989314075612,0,3.18226142661005,1.95901948474028,2.61057909446085,2.68931437835103,2.69242509907989,3.46594219268778,2.07893193458746,2.75346937611732,2.95483834405114,2.42159578442399,2.0360322078005,2.20968500461679,2.7084096632688,3.75841882053881,2.70381469257446
4.43044001247858,3.26558530270807,3.11394334893094,4.21381698158758,3.77126790408849,3.87695691548688,2.97604864293557,4.41424661788419,3.18226142661005,0,2.93255121811638,2.54608356259113,2.54160223423563,3.2797462233429,3.70340794561342,3.62142215427284,2.99910249632246,3.80129968458919,3.47261802235978,3.55550907880059,4.06188406534172,4.00207503386232,3.296113561615,3.59864235543981
