"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,3.71692068817424,2.76802603056685,3.3439492537355,2.69631996690949,2.98168496038771,2.86025072576842,2.39415410913551,3.3895931004039,3.97710741811124,3.73160864842585,4.82335889361908,3.18828838294936,2.97253197980088,2.93196399530817,3.02387590435308,3.54032838632587,3.84650163082904,2.7226051349747,3.31708642502503,2.47283662476962,2.75979604723762,3.72404725518754,3.85171265922208
3.71692068817424,0,3.53405699431144,2.98124307191954,2.59578664423834,3.01715186269934,2.94557226413177,2.88446781266462,1.5258553193037,2.9603467041631,1.89149989831045,2.59626727023762,3.05153734748857,2.02661818086772,3.12837084092399,2.36218509181166,2.54061757490772,2.23350297468238,2.31017510891501,1.95628964582602,2.88093804481343,2.4071015775614,3.38903155062818,2.72294292406519
2.76802603056685,3.53405699431144,0,4.22253642938111,4.04520224419222,4.06103803073789,3.35556363768551,3.1688329477785,3.84805273931895,3.8742907530242,4.15670589097346,4.01395671253437,1.26741653947879,4.24883189209344,0.715291769473015,3.84328286892748,3.53509631030437,4.38666328047997,4.45373410417368,3.33194702517329,4.14712882592323,3.13046550302712,3.3130080841416,2.47427790359992
3.3439492537355,2.98124307191954,4.22253642938111,0,3.4143266115547,2.39018755115189,2.66061556959345,2.79867565254992,2.70042294086624,3.49162454740883,2.53088741505344,3.90077129661731,3.52830870403711,1.74529838134986,3.55051433623642,2.07932967959126,2.93803663488164,2.80291423486045,2.46127880994704,2.43656057778,2.3553329931397,2.43560029476885,2.60602468477705,3.27427440446303
2.69631996690949,2.59578664423834,4.04520224419222,3.4143266115547,0,2.6539944238576,3.02353718401832,2.41543030478551,2.7528656183348,4.33136922052065,3.20796567289881,4.1653442255861,3.85060612006785,2.90248650759438,3.90597866292033,2.85658869693354,2.47597583880642,3.14202467536862,2.59113725345566,2.7058567425051,3.0490143245235,3.56455657528103,3.70944760372571,3.43791116824576
2.98168496038771,3.01715186269934,4.06103803073789,2.39018755115189,2.6539944238576,0,2.71584246758509,2.93609186984435,2.95319207490916,3.86558882357484,2.91633112626748,4.38004920821763,3.72443770153643,2.20766066573685,3.65732324569292,2.32022157399967,3.07972007656424,3.25243592699191,2.49486203231875,2.8529544530238,3.10674127784036,3.0858224289415,2.8653107354125,2.8426798822632
2.86025072576842,2.94557226413177,3.35556363768551,2.66061556959345,3.02353718401832,2.71584246758509,0,2.46822962417876,2.55194733757409,3.0111880295973,2.74881042525308,4.20938163288357,3.23077992084113,2.27874135229592,3.3628886658416,2.46982338024417,2.95391958469245,3.13128853200046,2.71910041802466,2.74592557440175,2.36316687134091,2.25792678972255,2.84877947962672,3.10195013374387
2.39415410913551,2.88446781266462,3.1688329477785,2.79867565254992,2.41543030478551,2.93609186984435,2.46822962417876,0,2.73938294695177,3.92968200858762,3.65708920660607,4.42666092899509,2.84916941422723,2.46662012724873,2.88714719141784,2.69542439974476,2.59270972448606,3.65493761174005,3.01773256806875,2.71576909784704,2.50177985800103,2.5409782590766,2.63329901471479,3.08926599481265
3.3895931004039,1.5258553193037,3.84805273931895,2.70042294086624,2.7528656183348,2.95319207490916,2.55194733757409,2.73938294695177,0,2.82491294305152,1.95901948474028,2.61057909446085,3.29925597773048,1.71006956332613,3.46594219268778,2.07893193458746,2.84662799327784,2.34606199649207,2.21830772655296,1.8555857095069,2.20968500461679,2.09279586525768,2.71358618114395,3.0538610646623
3.97710741811124,2.9603467041631,3.8742907530242,3.49162454740883,4.33136922052065,3.86558882357484,3.0111880295973,3.92968200858762,2.82491294305152,0,2.41579445200334,2.63901934062619,3.71683938757277,3.13860632905853,4.18035818155023,3.38024535133966,3.98518274881011,2.65826540870686,3.27249813211121,3.44888791695515,2.78673068661206,2.59318612940998,3.89518524953766,3.54066805474303
