"arrest","bible","camera","chef","church","concert_hall","cook","darkroom","frying_pan","hair_salon","haircut","hairdresser","handcuffs","microphone","photographer","police_officer","preach","prison","restaurant","scissors","sing","singer","take_photo","vicar"
0,2.31244904697102,1.65289005693025,1.80729581547661,1.35081914011453,3.18810254815155,1.90232934012004,2.14316716928144,0.834652578236561,1.85980279741323,2.33307047736332,2.62042108738385,1.32351352835116,0.833957870571883,1.08854080410361,0.876535324445342,2.00783504328586,1.25500757127614,1.66322119766768,1.97714684852888,1.66909545700239,2.11650523721973,2.37828316387429,1.55389622921296
2.31244904697102,0,2.17059235717604,1.91327000419348,1.9495160264974,2.25566821607061,2.11258335830082,2.41705485084426,1.65300840889436,1.8809092226319,2.51302135112532,2.24570055970201,1.82982116354854,1.86425658421874,1.72940926098392,1.86289610577944,2.74999350850149,2.17949350922955,1.72862138854788,1.69434097958836,1.97761681712926,2.4388299095877,2.39712374968816,1.37613981254311
1.65289005693025,2.17059235717604,0,1.35603043142874,1.29341264248814,2.52253940939227,2.06105851237977,2.15051804976572,1.69396050123553,2.27023244565186,1.97783642816027,2.4872564453085,1.5372649523017,1.59720448096749,1.90378287886866,1.64004802815008,2.05726658742196,1.49841208832616,1.52922231950231,1.8741685700375,1.74029057891156,2.13287988698194,1.89819852689606,1.43692097069261
1.80729581547661,1.91327000419348,1.35603043142874,0,1.255814352015,1.76858701665421,2.3001597821725,2.09071054507319,1.65372991127966,1.80233907820442,2.23201309203614,2.120469295438,1.15819198251769,1.38857403693543,1.2395311282602,1.2897929659311,2.47109813131327,1.20737786650574,1.55929559771485,1.30907279068013,2.11361959307841,2.27518872353572,1.88231621135897,1.31385328206675
1.35081914011453,1.9495160264974,1.29341264248814,1.255814352015,0,2.36939553489028,1.85687404030224,2.18464286647469,1.36832815767878,1.44308364117987,1.86801362660316,2.13397906998347,1.13247735947085,1.22494393705573,1.42215179947765,1.1103722344297,1.98964173672782,0.934846223111842,1.27006621222636,1.6062276470332,1.36997541652426,1.94110962070969,2.08863950714096,1.29616046761325
3.18810254815155,2.25566821607061,2.52253940939227,1.76858701665421,2.36939553489028,0,2.98362490362943,2.7530855882109,2.88055965723418,2.3194807869128,2.97174484715727,2.6068759344795,2.51330776907322,2.89173144476859,2.6340104087934,2.61225257361751,3.52711192362773,2.29080816803133,2.21537886374564,2.17450358668692,3.00679731286901,3.0648840426109,2.59746207977043,2.35295150716103
1.90232934012004,2.11258335830082,2.06105851237977,2.3001597821725,1.85687404030224,2.98362490362943,0,1.37708832468944,1.74645727899886,2.16249190161623,2.42825108416312,2.33584642813907,1.9833859056017,1.85903935617136,1.96242502781546,1.89466626964093,2.15074818215322,1.94577375178832,1.95451198627972,2.00181867147026,1.93599587109824,2.21351636132461,2.07951301992545,1.75013044364226
2.14316716928144,2.41705485084426,2.15051804976572,2.09071054507319,2.18464286647469,2.7530855882109,1.37708832468944,0,2.05167863317955,2.81113260285394,2.74005178936256,2.50836476014063,2.15497697602064,2.16055837094541,2.25379330825241,2.19053332177744,2.42879638924011,2.04657444889725,2.23493294650168,2.36672317493463,2.82720972444215,2.41882316215318,1.81049081511556,1.70890647922969
0.834652578236561,1.65300840889436,1.69396050123553,1.65372991127966,1.36832815767878,2.88055965723418,1.74645727899886,2.05167863317955,0,1.75557166166905,2.11279224108855,2.30046384638454,1.24079702989891,0.596941386826551,0.850672741506217,0.751123173490907,2.00915154387826,1.38310554614588,1.76459656668418,1.57572298319459,1.7761241192684,1.72552643091516,2.36589786863296,1.25975090943418
1.85980279741323,1.8809092226319,2.27023244565186,1.80233907820442,1.44308364117987,2.3194807869128,2.16249190161623,2.81113260285394,1.75557166166905,0,1.97770733791601,1.92395946575871,1.55725603819819,1.64593613871908,1.58981950135456,1.49444098820157,2.51294974104555,1.33136273888428,1.49023710684126,1.88100106433058,1.31788080348239,2.23348750253675,2.26250367717824,1.75200484191159
